,screenx,screeny,ms,seconds,xpos,ypos
0,-0.0,-0.0,116.71666666666667,0.11671666666666666,-0.0,-0.0
1,8.0,1.0,120.88194444444446,0.12088194444444446,0.013015873015873015,0.001626984126984127
2,31.0,4.0,129.15694444444446,0.12915694444444445,0.05043650793650794,0.006507936507936508
3,39.0,4.0,133.32361111111112,0.13332361111111113,0.06345238095238095,0.006507936507936508
4,50.0,4.0,137.4902777777778,0.1374902777777778,0.08134920634920635,0.006507936507936508
5,60.0,3.0,141.65694444444446,0.14165694444444446,0.09761904761904762,0.004880952380952381
6,71.0,4.0,145.82361111111115,0.14582361111111114,0.11551587301587302,0.006507936507936508
7,81.0,4.0,149.99027777777778,0.14999027777777776,0.13178571428571428,0.006507936507936508
8,92.0,3.0,154.15694444444446,0.15415694444444447,0.1496825396825397,0.004880952380952381
9,102.0,3.0,158.32361111111112,0.15832361111111112,0.16595238095238096,0.004880952380952381
10,112.0,2.0,162.41944444444448,0.16241944444444448,0.18222222222222223,0.003253968253968254
11,122.0,1.0,166.58472222222224,0.16658472222222223,0.1984920634920635,0.001626984126984127
12,132.0,1.0,170.7527777777778,0.17075277777777778,0.21476190476190476,0.001626984126984127
13,142.0,-0.0,174.91944444444445,0.17491944444444446,0.23103174603174603,-0.0
14,153.0,-1.0,179.08472222222224,0.17908472222222224,0.24892857142857144,-0.001626984126984127
15,163.0,-2.0,183.2527777777778,0.1832527777777778,0.2651984126984127,-0.003253968253968254
16,174.0,-3.0,187.41944444444448,0.18741944444444447,0.2830952380952381,-0.004880952380952381
17,184.0,-4.0,191.58472222222224,0.19158472222222225,0.2993650793650794,-0.006507936507936508
18,194.0,-6.0,195.80833333333337,0.19580833333333336,0.31563492063492066,-0.009761904761904762
19,204.0,-7.0,199.975,0.19997499999999999,0.3319047619047619,-0.01138888888888889
20,215.0,-9.0,204.14166666666668,0.2041416666666667,0.3498015873015873,-0.014642857142857143
21,224.0,-10.0,208.30833333333334,0.20830833333333335,0.36444444444444446,-0.01626984126984127
22,235.0,-12.0,212.47500000000002,0.21247500000000002,0.38234126984126987,-0.019523809523809523
23,244.0,-16.0,216.6416666666667,0.2166416666666667,0.396984126984127,-0.02603174603174603
24,255.0,-18.0,220.80833333333334,0.22080833333333333,0.4148809523809524,-0.029285714285714286
25,264.0,-18.0,224.97500000000002,0.22497500000000004,0.42952380952380953,-0.029285714285714286
26,274.0,-20.0,229.01805555555558,0.22901805555555557,0.4457936507936508,-0.03253968253968254
27,284.0,-23.0,233.18472222222223,0.23318472222222222,0.46206349206349207,-0.037420634920634924
28,294.0,-25.0,237.3513888888889,0.2373513888888889,0.47833333333333333,-0.040674603174603176
