,screenx,screeny,ms,seconds,xpos,ypos
0,-0.0,-0.0,149.66805555555555,0.14966805555555557,-0.0,-0.0
1,9.0,-0.0,153.83472222222224,0.15383472222222225,0.014642857142857143,-0.0
2,17.0,-0.0,158.0013888888889,0.1580013888888889,0.02765873015873016,-0.0
3,30.0,4.0,162.16805555555558,0.16216805555555558,0.04880952380952381,0.006507936507936508
4,37.0,5.0,166.33472222222224,0.16633472222222223,0.0601984126984127,0.008134920634920636
5,58.0,7.0,174.66805555555555,0.17466805555555556,0.09436507936507936,0.01138888888888889
6,68.0,7.0,178.85,0.17884999999999998,0.11063492063492064,0.01138888888888889
7,79.0,8.0,183.01805555555555,0.18301805555555556,0.12853174603174602,0.013015873015873015
8,90.0,7.0,187.18333333333334,0.18718333333333334,0.14642857142857144,0.01138888888888889
9,100.0,8.0,191.35000000000002,0.19135000000000002,0.1626984126984127,0.013015873015873015
10,111.0,8.0,195.51805555555558,0.19551805555555557,0.1805952380952381,0.013015873015873015
11,121.0,8.0,199.68333333333334,0.19968333333333332,0.19686507936507935,0.013015873015873015
12,132.0,8.0,203.85,0.20385,0.21476190476190476,0.013015873015873015
13,142.0,8.0,208.01805555555558,0.20801805555555558,0.23103174603174603,0.013015873015873015
14,152.0,7.0,212.15972222222223,0.21215972222222224,0.2473015873015873,0.01138888888888889
15,162.0,8.0,216.32777777777778,0.21632777777777779,0.26357142857142857,0.013015873015873015
16,173.0,7.0,220.49444444444447,0.22049444444444447,0.281468253968254,0.01138888888888889
17,183.0,6.0,224.65972222222223,0.22465972222222222,0.29773809523809525,0.009761904761904762
18,193.0,6.0,228.82777777777778,0.2288277777777778,0.3140079365079365,0.009761904761904762
19,203.0,5.0,232.99444444444444,0.23299444444444445,0.3302777777777778,0.008134920634920636
20,214.0,4.0,237.15972222222223,0.23715972222222223,0.3481746031746032,0.006507936507936508
21,224.0,3.0,241.3277777777778,0.2413277777777778,0.36444444444444446,0.004880952380952381
22,234.0,2.0,245.44305555555556,0.24544305555555557,0.3807142857142857,0.003253968253968254
23,244.0,1.0,249.60972222222222,0.24960972222222222,0.396984126984127,0.001626984126984127
24,254.0,-0.0,253.77777777777777,0.25377777777777777,0.41325396825396826,-0.0
25,264.0,-1.0,257.9430555555556,0.2579430555555556,0.42952380952380953,-0.001626984126984127
26,273.0,-1.0,262.1097222222222,0.26210972222222223,0.44416666666666665,-0.001626984126984127
27,284.0,-1.0,266.27777777777777,0.2662777777777778,0.46206349206349207,-0.001626984126984127
28,295.0,-8.0,270.4430555555556,0.2704430555555556,0.4799603174603175,-0.013015873015873015
29,304.0,-10.0,274.6097222222222,0.27460972222222224,0.4946031746031746,-0.01626984126984127
30,314.0,-11.0,278.75138888888887,0.2787513888888889,0.5108730158730159,-0.017896825396825397
31,323.0,-14.0,282.91805555555555,0.28291805555555555,0.525515873015873,-0.02277777777777778
32,333.0,-18.0,287.08472222222224,0.28708472222222226,0.5417857142857143,-0.029285714285714286
