,screenx,screeny,ms,seconds,xpos,ypos
0,-0.0,-0.0,162.39444444444447,0.16239444444444448,-0.0,-0.0
1,10.0,4.0,166.56111111111113,0.16656111111111113,0.01626984126984127,0.006507936507936508
2,17.0,9.0,170.72777777777782,0.1707277777777778,0.02765873015873016,0.014642857142857143
3,26.0,14.0,174.89444444444445,0.17489444444444444,0.042301587301587305,0.02277777777777778
4,35.0,18.0,179.06111111111113,0.17906111111111114,0.05694444444444444,0.029285714285714286
5,44.0,22.0,183.2277777777778,0.1832277777777778,0.07158730158730159,0.035793650793650794
6,53.0,27.0,187.39444444444447,0.18739444444444447,0.08623015873015873,0.04392857142857143
7,63.0,32.0,191.56111111111113,0.19156111111111113,0.10250000000000001,0.05206349206349206
8,72.0,37.0,195.7277777777778,0.19572777777777778,0.11714285714285715,0.0601984126984127
9,81.0,41.0,199.89444444444445,0.19989444444444446,0.13178571428571428,0.06670634920634921
10,90.0,45.0,204.06111111111113,0.20406111111111114,0.14642857142857144,0.07321428571428572
11,100.0,50.0,208.2277777777778,0.2082277777777778,0.1626984126984127,0.08134920634920635
12,109.0,53.0,212.35694444444448,0.21235694444444447,0.17734126984126986,0.08623015873015873
13,118.0,57.0,216.5236111111111,0.2165236111111111,0.19198412698412698,0.09273809523809524
14,127.0,61.0,220.6902777777778,0.2206902777777778,0.20662698412698413,0.09924603174603175
15,136.0,64.0,224.85694444444445,0.22485694444444446,0.22126984126984128,0.10412698412698412
16,146.0,67.0,229.02361111111114,0.22902361111111114,0.23753968253968255,0.10900793650793651
17,155.0,70.0,233.19027777777782,0.23319027777777782,0.2521825396825397,0.11388888888888889
18,164.0,72.0,237.35694444444445,0.23735694444444444,0.26682539682539685,0.11714285714285715
19,173.0,77.0,241.52361111111114,0.24152361111111115,0.281468253968254,0.12527777777777777
20,182.0,80.0,245.67361111111114,0.24567361111111113,0.2961111111111111,0.13015873015873017
21,192.0,82.0,249.83888888888887,0.2498388888888889,0.31238095238095237,0.13341269841269843
22,202.0,85.0,254.00555555555562,0.2540055555555556,0.32865079365079364,0.1382936507936508
23,211.0,88.0,258.1736111111111,0.2581736111111111,0.3432936507936508,0.14317460317460318
24,219.0,90.0,262.33888888888885,0.26233888888888884,0.3563095238095238,0.14642857142857144
25,229.0,92.0,266.5055555555556,0.2665055555555556,0.37257936507936507,0.1496825396825397
26,238.0,94.0,270.67361111111114,0.27067361111111116,0.38722222222222225,0.15293650793650793
27,247.0,96.0,274.8388888888889,0.2748388888888889,0.40186507936507937,0.15619047619047619
28,256.0,98.0,279.05555555555554,0.27905555555555556,0.4165079365079365,0.15944444444444444
