,screenx,screeny,ms,seconds,xpos,ypos
0,-0.0,-0.0,303.9583333333333,0.30395833333333333,-0.0,-0.0
1,8.0,3.0,308.12500000000006,0.30812500000000004,0.013015873015873015,0.004880952380952381
2,16.0,5.0,312.2930555555556,0.3122930555555556,0.02603174603174603,0.008134920634920636
3,24.0,8.0,316.4583333333333,0.31645833333333334,0.039047619047619046,0.013015873015873015
4,33.0,10.0,320.59166666666664,0.32059166666666666,0.05369047619047619,0.01626984126984127
5,41.0,12.0,324.7583333333334,0.32475833333333337,0.06670634920634921,0.019523809523809523
6,49.0,14.0,328.925,0.328925,0.07972222222222222,0.02277777777777778
7,58.0,16.0,333.0916666666667,0.3330916666666667,0.09436507936507936,0.02603174603174603
8,65.0,18.0,337.2583333333334,0.3372583333333334,0.10575396825396825,0.029285714285714286
9,74.0,20.0,341.425,0.34142500000000003,0.1203968253968254,0.03253968253968254
10,82.0,22.0,345.5916666666667,0.3455916666666667,0.13341269841269843,0.035793650793650794
11,91.0,23.0,349.7583333333333,0.34975833333333334,0.14805555555555555,0.037420634920634924
12,98.0,25.0,354.04861111111114,0.35404861111111113,0.15944444444444444,0.040674603174603176
13,106.0,27.0,358.21527777777777,0.3582152777777778,0.17246031746031745,0.04392857142857143
14,114.0,28.0,362.3819444444445,0.3623819444444445,0.1854761904761905,0.04555555555555556
15,122.0,29.0,366.54861111111114,0.36654861111111114,0.1984920634920635,0.04718253968253968
16,131.0,29.0,370.71527777777777,0.3707152777777778,0.21313492063492065,0.04718253968253968
17,139.0,31.0,374.88194444444446,0.37488194444444445,0.22615079365079366,0.05043650793650794
18,146.0,32.0,379.04861111111114,0.37904861111111116,0.23753968253968255,0.05206349206349206
19,155.0,33.0,383.2152777777778,0.3832152777777778,0.2521825396825397,0.05369047619047619
20,162.0,34.0,387.2180555555556,0.3872180555555556,0.26357142857142857,0.05531746031746032
21,170.0,35.0,391.38472222222225,0.39138472222222226,0.2765873015873016,0.05694444444444444
22,178.0,35.0,395.5513888888889,0.39555138888888886,0.2896031746031746,0.05694444444444444
23,186.0,35.0,399.71805555555557,0.39971805555555556,0.3026190476190476,0.05694444444444444
24,194.0,35.0,403.88472222222225,0.40388472222222227,0.31563492063492066,0.05694444444444444
25,202.0,36.0,408.05138888888894,0.4080513888888889,0.32865079365079364,0.05857142857142857
26,210.0,36.0,412.21805555555557,0.4122180555555556,0.3416666666666667,0.05857142857142857
27,218.0,36.0,416.3847222222222,0.41638472222222217,0.3546825396825397,0.05857142857142857
28,225.0,36.0,420.5430555555556,0.4205430555555556,0.3660714285714286,0.05857142857142857
29,234.0,36.0,424.70972222222224,0.42470972222222225,0.3807142857142857,0.05857142857142857
30,241.0,36.0,428.875,0.428875,0.3921031746031746,0.05857142857142857
31,249.0,35.0,433.04305555555555,0.43304305555555556,0.4051190476190476,0.05694444444444444
32,257.0,35.0,437.20972222222224,0.43720972222222226,0.41813492063492064,0.05694444444444444
33,264.0,34.0,441.375,0.441375,0.42952380952380953,0.05531746031746032
34,273.0,34.0,445.54305555555555,0.44554305555555557,0.44416666666666665,0.05531746031746032
35,280.0,33.0,449.7097222222223,0.4497097222222223,0.45555555555555555,0.05369047619047619
36,288.0,32.0,453.875,0.453875,0.4685714285714286,0.05206349206349206
37,295.0,32.0,458.04305555555555,0.4580430555555556,0.4799603174603175,0.05206349206349206
38,303.0,30.0,462.20972222222224,0.46220972222222223,0.49297619047619046,0.04880952380952381
39,310.0,29.0,466.37500000000006,0.46637500000000004,0.5043650793650793,0.04718253968253968
40,318.0,27.0,470.5430555555556,0.4705430555555556,0.5173809523809524,0.04392857142857143
41,326.0,26.0,474.70972222222224,0.47470972222222224,0.5303968253968254,0.042301587301587305
42,334.0,26.0,478.87500000000006,0.47887500000000005,0.5434126984126985,0.042301587301587305
43,341.0,24.0,483.0430555555556,0.4830430555555556,0.5548015873015874,0.039047619047619046
44,349.0,22.0,487.16111111111115,0.48716111111111116,0.5678174603174603,0.035793650793650794
45,356.0,20.0,491.3277777777778,0.4913277777777778,0.5792063492063492,0.03253968253968254
46,364.0,18.0,495.49305555555554,0.49549305555555556,0.5922222222222222,0.029285714285714286
47,371.0,16.0,499.6611111111111,0.4996611111111111,0.6036111111111111,0.02603174603174603
48,379.0,15.0,503.8277777777778,0.5038277777777778,0.6166269841269841,0.024404761904761905
49,386.0,13.0,507.9930555555556,0.5079930555555556,0.628015873015873,0.021150793650793653
50,393.0,11.0,512.1611111111112,0.5121611111111112,0.6394047619047619,0.017896825396825397
51,401.0,9.0,516.3277777777778,0.5163277777777778,0.652420634920635,0.014642857142857143
52,408.0,7.0,520.4777777777778,0.5204777777777777,0.6638095238095238,0.01138888888888889
53,415.0,5.0,524.6444444444444,0.5246444444444444,0.6751984126984127,0.008134920634920636
54,423.0,2.0,528.811111111111,0.528811111111111,0.6882142857142858,0.003253968253968254
55,430.0,-0.0,532.9777777777778,0.5329777777777778,0.6996031746031746,-0.0
56,437.0,-3.0,537.1444444444444,0.5371444444444444,0.7109920634920635,-0.004880952380952381
57,445.0,-5.0,541.3111111111111,0.5413111111111111,0.7240079365079365,-0.008134920634920636
58,452.0,-8.0,545.4777777777778,0.5454777777777777,0.7353968253968254,-0.013015873015873015
59,458.0,-11.0,549.6444444444444,0.5496444444444444,0.7451587301587301,-0.017896825396825397
60,466.0,-14.0,553.7944444444444,0.5537944444444444,0.7581746031746032,-0.02277777777777778
61,472.0,-17.0,557.9611111111111,0.5579611111111111,0.7679365079365079,-0.02765873015873016
62,480.0,-20.0,562.1277777777777,0.5621277777777778,0.780952380952381,-0.03253968253968254
63,487.0,-23.0,566.2944444444444,0.5662944444444443,0.7923412698412698,-0.037420634920634924
