,screenx,screeny,ms,seconds,xpos,ypos
114,844.0,-75.0,637.0847222222222,0.6370847222222222,1.3731746031746033,-0.12202380952380952
115,851.0,-81.0,641.2513888888889,0.6412513888888889,1.3845634920634922,-0.13178571428571428
116,856.0,-84.0,645.3930555555556,0.6453930555555556,1.3926984126984128,-0.13666666666666666
117,862.0,-91.0,649.5597222222223,0.6495597222222222,1.4024603174603174,-0.14805555555555555
118,868.0,-98.0,653.7277777777779,0.6537277777777779,1.4122222222222223,-0.15944444444444444
119,880.0,-98.0,662.0597222222224,0.6620597222222224,1.4317460317460318,-0.15944444444444444
120,886.0,-94.0,666.2277777777779,0.6662277777777779,1.4415079365079366,-0.15293650793650793
121,892.0,-91.0,670.3930555555556,0.6703930555555556,1.4512698412698413,-0.14805555555555555
122,897.0,-88.0,674.5597222222223,0.6745597222222223,1.4594047619047619,-0.14317460317460318
123,903.0,-86.0,678.9263888888889,0.6789263888888889,1.4691666666666667,-0.13992063492063492
